date,temperature,precipitation,city,country,continent,latitude,longitude
1991-10-24,21.9,3.3,Bangalore,India,Asia,26.3,73.0167
1991-10-29,19.8,50.8,Bangalore,India,Asia,26.3,73.0167
1991-10-31,20.8,51.3,Bangalore,India,Asia,26.3,73.0167
1991-11-02,22.4,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-03,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-05,22.9,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-07,21.4,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-10,21.9,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-12,22.4,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-13,23.1,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-16,19.4,255.0,Bangalore,India,Asia,26.3,73.0167
1991-11-17,20.5,36.3,Bangalore,India,Asia,26.3,73.0167
1991-11-18,21.1,2.0,Bangalore,India,Asia,26.3,73.0167
1991-11-21,21.2,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-22,20.2,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-25,20.4,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-26,21.3,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-29,20.6,0.0,Bangalore,India,Asia,26.3,73.0167
1991-11-30,21.5,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-02,20.7,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-03,18.9,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-04,18.9,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-05,18.8,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-06,19.2,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-07,18.6,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-08,18.3,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-09,18.2,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-10,20.8,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-11,19.8,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-12,19.8,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-13,18.9,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-15,19.5,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-16,20.0,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-17,20.8,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-18,19.8,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-19,20.4,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-20,20.3,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-22,21.2,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-23,21.9,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-25,22.1,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-27,20.8,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-28,21.1,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-30,21.3,0.0,Bangalore,India,Asia,26.3,73.0167
1991-12-31,21.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-01,22.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-07,17.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-08,19.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-09,19.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-10,17.5,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-11,18.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-12,19.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-13,19.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-14,18.0,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-15,19.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-16,18.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-18,20.0,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-20,19.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-22,18.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-23,21.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-24,20.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-25,20.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-27,19.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-01-28,19.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-01,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-03,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-04,21.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-05,23.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-06,21.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-07,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-08,23.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-09,24.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-10,24.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-11,23.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-12,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-16,25.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-20,25.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-22,25.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-23,24.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-24,23.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-25,23.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-26,23.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-27,22.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-28,23.5,0.0,Bangalore,India,Asia,26.3,73.0167
1992-02-29,24.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-03-02,25.5,0.0,Bangalore,India,Asia,26.3,73.0167
1992-03-03,25.5,0.0,Bangalore,India,Asia,26.3,73.0167
1992-03-04,25.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-03-05,25.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-03-06,25.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-03-12,23.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-03-13,25.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-03-14,22.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-03-16,24.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-04,26.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-05,28.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-06,27.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-07,29.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-08,29.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-09,29.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-10,27.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-11,27.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-13,27.0,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-14,27.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-15,27.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-16,27.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-19,27.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-20,27.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-21,28.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-23,27.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-24,25.7,0.3,Bangalore,India,Asia,26.3,73.0167
1992-04-26,24.1,5.1,Bangalore,India,Asia,26.3,73.0167
1992-04-27,27.2,1.0,Bangalore,India,Asia,26.3,73.0167
1992-04-28,28.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-29,28.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-04-30,27.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-05,25.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-07,27.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-11,23.8,12.7,Bangalore,India,Asia,26.3,73.0167
1992-05-12,25.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-13,25.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-15,24.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-16,24.9,3.6,Bangalore,India,Asia,26.3,73.0167
1992-05-17,25.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-20,26.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-21,26.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-22,28.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-23,27.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-24,27.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-26,26.5,0.0,Bangalore,India,Asia,26.3,73.0167
1992-05-30,24.1,11.2,Bangalore,India,Asia,26.3,73.0167
1992-06-01,25.7,20.8,Bangalore,India,Asia,26.3,73.0167
1992-06-03,25.4,18.0,Bangalore,India,Asia,26.3,73.0167
1992-06-06,24.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-06-09,24.6,15.2,Bangalore,India,Asia,26.3,73.0167
1992-06-11,25.7,29.7,Bangalore,India,Asia,26.3,73.0167
1992-06-12,24.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-06-13,25.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-06-17,22.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-06-18,22.1,1.5,Bangalore,India,Asia,26.3,73.0167
1992-06-19,22.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-06-21,22.6,13.0,Bangalore,India,Asia,26.3,73.0167
1992-06-23,23.8,1.5,Bangalore,India,Asia,26.3,73.0167
1992-06-25,24.0,2.8,Bangalore,India,Asia,26.3,73.0167
1992-06-26,22.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-06-27,21.6,0.5,Bangalore,India,Asia,26.3,73.0167
1992-06-28,22.3,0.8,Bangalore,India,Asia,26.3,73.0167
1992-06-30,22.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-01,24.5,12.7,Bangalore,India,Asia,26.3,73.0167
1992-07-02,21.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-04,23.4,25.9,Bangalore,India,Asia,26.3,73.0167
1992-07-05,25.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-07,22.7,35.8,Bangalore,India,Asia,26.3,73.0167
1992-07-08,23.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-09,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-10,22.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-12,23.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-14,23.7,0.8,Bangalore,India,Asia,26.3,73.0167
1992-07-15,23.4,0.8,Bangalore,India,Asia,26.3,73.0167
1992-07-20,22.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-27,22.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-28,21.9,0.5,Bangalore,India,Asia,26.3,73.0167
1992-07-29,23.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-07-31,23.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-08-03,20.7,10.9,Bangalore,India,Asia,26.3,73.0167
1992-08-04,22.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-08-05,23.4,0.3,Bangalore,India,Asia,26.3,73.0167
1992-08-06,22.6,10.2,Bangalore,India,Asia,26.3,73.0167
1992-08-07,24.8,7.1,Bangalore,India,Asia,26.3,73.0167
1992-08-13,22.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-08-15,21.8,2.3,Bangalore,India,Asia,26.3,73.0167
1992-08-18,22.1,1.5,Bangalore,India,Asia,26.3,73.0167
1992-08-21,21.6,14.7,Bangalore,India,Asia,26.3,73.0167
1992-08-22,22.2,1.0,Bangalore,India,Asia,26.3,73.0167
1992-08-23,22.4,4.3,Bangalore,India,Asia,26.3,73.0167
1992-08-24,23.9,4.6,Bangalore,India,Asia,26.3,73.0167
1992-08-25,23.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-08-26,23.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-08-27,22.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-08-28,21.5,0.5,Bangalore,India,Asia,26.3,73.0167
1992-08-30,21.9,9.9,Bangalore,India,Asia,26.3,73.0167
1992-08-31,22.3,0.5,Bangalore,India,Asia,26.3,73.0167
1992-09-01,21.7,2.3,Bangalore,India,Asia,26.3,73.0167
1992-09-02,22.5,6.6,Bangalore,India,Asia,26.3,73.0167
1992-09-03,22.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-09-04,23.0,0.0,Bangalore,India,Asia,26.3,73.0167
1992-09-11,23.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-09-12,23.1,0.0,Bangalore,India,Asia,26.3,73.0167
1992-09-13,23.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-09-14,24.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-09-15,24.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-09-19,22.2,72.9,Bangalore,India,Asia,26.3,73.0167
1992-09-20,23.1,22.6,Bangalore,India,Asia,26.3,73.0167
1992-09-21,24.3,0.3,Bangalore,India,Asia,26.3,73.0167
1992-09-23,24.2,2.0,Bangalore,India,Asia,26.3,73.0167
1992-10-01,23.6,12.4,Bangalore,India,Asia,26.3,73.0167
1992-10-02,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-10-03,22.4,2.3,Bangalore,India,Asia,26.3,73.0167
1992-10-04,22.3,2.0,Bangalore,India,Asia,26.3,73.0167
1992-10-07,22.3,32.0,Bangalore,India,Asia,26.3,73.0167
1992-10-08,22.2,1.0,Bangalore,India,Asia,26.3,73.0167
1992-10-09,23.2,0.5,Bangalore,India,Asia,26.3,73.0167
1992-10-10,22.3,6.4,Bangalore,India,Asia,26.3,73.0167
1992-10-12,23.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-10-15,22.8,4.3,Bangalore,India,Asia,26.3,73.0167
1992-10-17,23.1,3.8,Bangalore,India,Asia,26.3,73.0167
1992-10-18,24.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-10-20,22.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-10-21,22.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-10-22,22.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-10-25,23.8,0.3,Bangalore,India,Asia,26.3,73.0167
1992-10-27,22.7,2.3,Bangalore,India,Asia,26.3,73.0167
1992-10-28,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-10-29,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-10-30,23.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-10-31,23.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-01,23.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-03,23.0,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-04,23.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-05,23.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-06,24.0,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-09,22.0,10.9,Bangalore,India,Asia,26.3,73.0167
1992-11-10,22.4,0.5,Bangalore,India,Asia,26.3,73.0167
1992-11-11,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-16,21.4,2.8,Bangalore,India,Asia,26.3,73.0167
1992-11-17,21.3,8.9,Bangalore,India,Asia,26.3,73.0167
1992-11-18,22.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-19,23.0,0.5,Bangalore,India,Asia,26.3,73.0167
1992-11-20,21.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-21,22.0,4.1,Bangalore,India,Asia,26.3,73.0167
1992-11-22,21.9,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-23,22.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-25,21.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-26,22.4,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-28,21.5,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-29,21.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-11-30,20.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-02,21.5,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-05,20.3,0.5,Bangalore,India,Asia,26.3,73.0167
1992-12-07,19.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-11,19.6,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-12,20.8,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-13,20.2,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-19,20.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-21,19.3,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-24,18.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-25,18.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-26,18.7,0.0,Bangalore,India,Asia,26.3,73.0167
1992-12-31,20.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-01,19.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-02,18.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-03,19.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-04,18.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-05,20.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-08,19.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-10,22.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-11,21.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-12,21.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-13,22.0,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-14,22.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-15,20.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-16,20.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-17,21.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-19,21.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-20,20.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-21,22.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-22,19.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-23,21.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-25,20.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-26,20.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-27,21.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-28,23.0,0.0,Bangalore,India,Asia,26.3,73.0167
1993-01-29,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-01,21.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-03,21.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-04,20.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-05,20.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-06,21.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-07,21.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-08,22.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-09,20.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-10,20.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-11,21.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-12,21.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-13,21.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-15,25.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-16,26.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-17,26.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-18,25.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-19,27.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-20,25.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-21,25.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-22,25.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-23,23.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-24,23.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-25,22.0,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-26,22.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-02-27,24.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-01,21.9,13.5,Bangalore,India,Asia,26.3,73.0167
1993-03-02,22.6,6.4,Bangalore,India,Asia,26.3,73.0167
1993-03-03,24.1,1.0,Bangalore,India,Asia,26.3,73.0167
1993-03-04,23.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-05,24.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-06,25.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-07,24.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-09,24.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-10,23.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-11,24.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-12,25.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-13,26.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-14,26.0,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-15,27.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-16,26.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-17,27.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-18,27.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-20,25.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-21,27.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-23,26.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-24,27.3,0.5,Bangalore,India,Asia,26.3,73.0167
1993-03-26,27.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-27,26.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-28,27.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-03-30,27.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-02,25.4,9.9,Bangalore,India,Asia,26.3,73.0167
1993-04-03,26.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-04,27.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-05,27.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-06,26.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-07,27.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-08,27.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-10,26.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-12,26.6,0.5,Bangalore,India,Asia,26.3,73.0167
1993-04-13,27.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-16,28.0,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-18,28.0,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-19,29.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-20,29.0,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-21,29.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-22,27.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-24,29.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-25,28.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-26,27.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-27,27.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-28,29.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-04-30,29.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-02,30.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-03,30.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-06,30.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-07,29.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-09,25.4,6.9,Bangalore,India,Asia,26.3,73.0167
1993-05-12,27.3,0.5,Bangalore,India,Asia,26.3,73.0167
1993-05-13,26.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-15,27.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-19,25.2,6.6,Bangalore,India,Asia,26.3,73.0167
1993-05-24,28.2,3.0,Bangalore,India,Asia,26.3,73.0167
1993-05-28,25.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-29,25.6,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-30,27.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-05-31,26.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-02,27.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-05,22.6,2.8,Bangalore,India,Asia,26.3,73.0167
1993-06-09,23.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-10,23.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-11,23.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-15,23.1,14.2,Bangalore,India,Asia,26.3,73.0167
1993-06-16,23.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-17,23.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-20,25.4,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-24,25.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-27,26.5,0.0,Bangalore,India,Asia,26.3,73.0167
1993-06-28,26.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-04,21.6,2.0,Bangalore,India,Asia,26.3,73.0167
1993-07-05,23.9,2.3,Bangalore,India,Asia,26.3,73.0167
1993-07-06,25.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-08,22.7,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-12,24.0,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-13,23.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-14,24.3,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-15,24.2,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-16,22.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-17,23.1,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-19,24.3,7.6,Bangalore,India,Asia,26.3,73.0167
1993-07-20,24.4,0.8,Bangalore,India,Asia,26.3,73.0167
1993-07-23,22.9,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-25,20.8,0.0,Bangalore,India,Asia,26.3,73.0167
1993-07-26,21.8,43.4,Bangalore,India,Asia,26.3,73.0167
1993-07-27,21.9,0.5,Bangalore,India,Asia,26.3,73.0167
1993-07-30,24.2,0.8,Bangalore,India,Asia,26.3,73.0167
1993-07-31,24.1,0.0,Bangalore,India,Asia,26.3,73.0167
